id|wkt
11|LINESTRING(-91.958064041067 85.580835119007,124.763961929527 58.6335336426654,-172.007798617933 -82.9357496279279,94.8594817240474 64.1372283825183,175.767889522679 -55.8884862170957,-101.295367564741 -71.0725432673038,-83.7832796301826 76.9006228035504,-142.036885925717 -23.4158052445542,-41.2394605176912 -71.249874149198,139.260262301913 -20.5181862234465,129.364378476805 -32.4702583566928,-128.34887593089 -6.16819871194366,114.754911959194 7.44125242679345,7.48005483057185 -56.6196063329264,33.7939066788009 83.0143871594838,110.044589482853 77.9294528106726,90.991146624239 33.9227409299851,-178.287302178885 49.1289023071917,167.037100250504 -4.61914096675471)
12|LINESTRING(103.895954726152 72.4467927644118,18.9099589732487 12.439049024155,-34.1575647379267 7.23559877199982,115.877215155383 -23.7435997666369,-158.906350819531 62.2203022142158,116.309243096116 -76.2160706405691,-66.4690070756302 24.7956515088514,-89.7899780332446 51.0982828539784,-66.4891498855513 -83.5943158802136)
13|LINESTRING(-50.8514278249633 -24.3554283143655,-88.2145575935796 18.6138386295112,139.333226058969 -78.7220854151036,-175.408995229366 -2.99271753274851,-77.9501873894996 -9.18914053993745,-68.6648495768533 -57.8070282501183,-108.07480600622 -87.6312910421359,-140.238996632722 -75.2845333923055,153.676526063985 40.8667774469282,-36.565196116775 24.6289839925929)
14|LINESTRING(13.3793912127283 -71.5515211934875,-17.9523724799489 57.9466637282073,-5.08508743403183 30.6716128207483,109.186431325307 -26.1302080945563,-150.903819772884 -80.7794581371875,-33.0127196822272 46.8930134685551,176.406615545516 71.6756986165313,39.3720133729877 69.3624422886405,-126.94542670033 -75.6938706050679,-105.236230996604 -83.2932398476478,171.851589055138 4.53521530414257,113.725569174934 -73.9549439480515,5.5226253713613 74.230817733709,71.6258354823586 -28.7395046158061,20.5410540552731 -41.1928690736745,43.4754700227992 5.6483557783833,81.9335591693414 56.3886011621909,-42.6462531676086 39.3465909075551,-128.984809332297 66.785921141062,80.4356271825108 35.3217961613712)
15|LINESTRING(169.9859714171 40.0451479350006,-113.815686551633 36.5898239257652,56.23391480461 77.5018891899695,102.126131314934 60.4962396731963,-1.1022127230747 5.78825147493163,15.6690265641892 -75.5245806076383,173.359775938161 76.6868398105218,161.356951485664 -74.4797015046845,145.080063934523 -69.3992785873756,-179.583447270031 -38.7277380478221,162.839736376542 -17.9455462876923)
16|LINESTRING(-115.493990164751 -17.5759654378229,-46.4353171023865 73.9490595658706,91.8737460586584 1.96465274639301,-58.859960954259 69.9944477617226,-129.377291844221 -26.8496563450183,-168.211118316529 58.797705477771,-75.8762552759839 37.1507188356821)
17|LINESTRING(-19.969887174435 11.6454092351029,154.526905670684 38.8045794133372,53.7857259684843 80.7115193700142,139.98349085959 75.4073784216659,70.3308129049039 -39.1726866328861,2.05357969039866 9.6524552421188,-93.6627314348441 13.3157147578814,52.3158602288923 -76.6392729223732,147.240904961096 -36.9129455391095,-124.199652511021 44.9144032069059,-56.9441569550195 32.3086195801622,9.38956233657095 49.6592200938157,-122.561833456373 73.1034073469687,-1.74712546297954 0.013383795474766,-166.117981613842 -19.5011697545667,178.990357678671 8.57141718652528,-178.485153045077 -61.3282438203458,-56.7390771054973 -17.1841071578602)
18|LINESTRING(108.167658371169 17.948656012295,58.6036354013581 16.0718119929812,-129.782434170922 32.9065258070036,51.7535082167151 86.0712253519856,17.5444243339035 89.2270047120274,-169.046710434314 -43.0698662499838,-22.7654232302132 -69.8324662754479)
19|LINESTRING(-148.994864238994 43.652974469862,-22.3490577229201 -79.4584861379003,-114.866824119747 -75.1773061714994,-106.495342491457 -5.04812007175971,-21.8005608858532 -36.7480805868556,-103.472083642456 -68.1598495221569,-76.7272361435026 12.3060519664892,-94.7300520031315 84.3125066994675,-143.016839281288 24.6410339501776,98.5256211810018 -59.1496462564358,-121.13350727267 -64.8033220142668,-64.294954317913 82.9603033127042,-129.975822844337 -36.4825426869683,40.4858286073623 87.3854329856816,-161.191853507411 -16.2492079736222,-84.4690687689906 35.7177928641774,-84.918819680875 -39.1555500687312,-40.6800049309483 1.52637634648542,-84.3772300877548 -2.66915397394541)
20|LINESTRING(-163.110147496494 -45.895642137261,-80.1048977960721 -4.53182234235392,97.2640827805091 42.8357485035708,-99.3730219553015 -12.4295266039932,133.033226500827 -6.57204739516736,65.7697902750186 72.917954031559,139.96337800322 -35.0233444913669,156.384812530166 53.0975970548902,85.277913486506 2.24302563716414,-111.077126064471 13.9290032228774)
21|LINESTRING(28.6035893331622 58.5055487399717,19.4929948970359 51.6659332720521,-166.1478671426 -67.5673805768864,100.876578648988 -85.038549934447,163.822099416109 49.2045509552236,-49.8143704428499 -81.1522056785036,-72.1789852162185 -86.7562043250038,-77.1816833738571 -12.0610174031653,-44.1540757773019 5.69741609263986,142.167048500543 12.3369940010993,-155.352994333278 -85.9224984395328,77.1944832823054 -77.1031151795462,172.715608149429 -32.9661711252209,-107.647185508742 -49.2030199611081,28.8532115245364 4.0314537673558)
22|LINESTRING(-108.750228678614 18.4828135064738,123.131475499498 -60.8587000068955,-94.7925674981113 -55.306527560863,179.851862213163 -80.7899014871112,77.1909191535232 0.501549040778926,-94.1917415096259 -10.0587894461339,148.798671801557 -33.2633692020132,31.0799546963796 -53.0382533890663,-141.611230798892 -41.0892706631881,176.212397185988 -65.5409488049705)
23|LINESTRING(157.598510249124 77.0016453476737,145.003441217632 48.4713389791425,-145.171345661506 81.7654019763802,98.6167789403435 -47.6055812466352,106.313591246956 81.6082834391378,-101.677184792665 -89.0468610389281,-174.047809864431 52.040157000792,41.1285551548637 -82.5379595551156,105.054435514193 72.5286463218728,-167.802411828677 -30.4807484844873)
24|LINESTRING(35.2904784805469 55.9728758155122,172.626827249589 57.4675124889408,-4.72121216619996 48.748264641203,-143.15750595332 -85.1657050496924,-23.1135920783333 24.0462422078925,-46.1604063686238 2.73804481446497,-45.6513541599026 48.5594364532448,144.469776458394 -85.5655928821079,-46.9771132552501 85.4213166155696,-69.5548169613321 57.7452142119902,-76.1690859437402 61.4372610440301,17.73116598722 52.0651374663504,-121.152457978493 -58.0402160913653,28.6114407981725 -13.5731931033822,142.661806129535 -9.04421904441854,-138.630080731577 73.6716866579275)
25|LINESTRING(54.5763140340027 35.6984566646891,-69.353347980131 -40.6348385175485,-125.593829373507 49.4583548951401,107.688674830232 76.6799120069328,117.650153861193 -84.8811146764648,50.1649842566412 -45.4866390326279,-109.949671064778 77.9300358336734)
26|LINESTRING(64.3050482154899 45.8154829693253,-155.024583575115 -49.7269872773253,-159.276663752796 26.4715201600966,27.530016326327 30.888679639848,3.5247674428399 -79.5110371068726,-61.6267280519784 5.13762545236638)
27|LINESTRING(-177.1889121849 -9.99670515866868,75.1822384707954 53.0434759082482,-179.635502655141 -45.6948586083801,-142.41134714754 -47.8708158212996,-164.94433489772 -49.7354000570148,-62.3690212094753 42.8721502669811,-125.773040021375 -63.9861202528651,124.797201626827 45.4571674248459,-7.05846767025392 26.6483041062263,58.9842770373072 14.7049850715268,-1.0629724205883 -45.7773868846225,-134.183241126222 -14.6636949143621,-67.6843404619184 -76.3942309087976,-116.885931288792 32.0204363502734,145.114428913834 -23.6749932405722,-73.3052975351033 22.6362322537531,42.5626330878252 62.0189602404734)
28|LINESTRING(-36.8046104807991 -7.97968457318781,-161.795605918363 -12.1588322940166,46.9084977971949 -36.4627935110168,-11.3971462398993 -3.52951673667171,-177.241091293712 22.4150993149609,-6.49687698263023 1.20498177187393,-0.924785100685881 11.1661707230905,7.08942390034139 -83.0042684659815,-141.19284280325 -66.0192001239452,115.053306163863 -32.5103303947102,134.916216543391 53.3848078707143)
29|LINESTRING(-64.4319075631834 82.6519302420542,-144.03542926817 -60.3812085115213,59.2959807824441 -53.1967147416415,-101.09724954046 62.1641911694319,30.488404865862 -82.3470871238715,-66.4935217472016 40.6803363756542,-113.27830979389 -86.5507549792503,108.790867332417 16.9934046947184,120.039843216531 -1.71244669437272,-3.18458107295399 -5.21580224421413,-75.864596613017 50.40600439754,-152.29803713853 -57.8696226024552,-147.917013908764 20.4872350701237,156.32311427821 65.6336707010651,-65.2516793387092 -34.2230477368284,97.9356166859189 -6.20628447393997,56.0693493566545 18.3744747203235,-43.3940299075 -64.518787548261)
30|LINESTRING(-89.9003142785574 39.0359580382926,-112.81915952149 54.4625810466017,43.7728274026858 27.0739908889848,150.968622703391 73.9182625398238,-133.524981728032 -75.7566577771042,-45.4661541207159 45.3176727432078,164.067959888476 -16.9277600636466,130.242256551008 -6.53924331147344,22.6245315986779 53.896707132003,-7.71350970365489 39.7473678379152,13.3759090347007 -3.74448882870958,11.6162449219419 71.5524304506486,121.857506183927 -83.528691363078,14.4832709209001 -82.8117979614847,-105.707080121948 -50.771473595419,14.0128098225617 -58.4567330095845,43.2115069659034 7.01480869603181,133.156134746615 -82.5001294037758)
31|LINESTRING(106.429256348443 11.8730937807739,-0.513150020000666 55.3382947739081,-130.567875809831 64.1670130208068,1.06378242656675 37.236806219949,63.9248570009856 73.9084774084326,10.7843418410467 25.0371343375704,157.719237344258 28.9969391087259)
32|LINESTRING(-54.6662745365329 50.4898406662423,-72.1229271089398 -32.3553550530785,32.4097861933161 37.4897892617525,-32.6622503218796 -29.5983595281272,-165.099990721998 -16.3878106141678,-52.4671872322723 51.5021048216521,-157.561354875805 -12.88406796115,-160.989713144955 -27.7161659917282,141.902802727727 46.3186673100356,-107.9294835627 -22.4596111734077,98.6907307736852 -61.505546703147,-124.817827434858 50.6851524853671,74.0516850068396 29.7045303414714,79.6256700296805 82.5693583010217,-22.7853933198604 -75.6666875501281,51.7181076103149 81.5789091170667)
33|LINESTRING(-35.1543535581254 -36.1897931829399,72.1386438262689 11.0283654207289,170.487000934061 -15.0780775276366,95.1320051731861 36.7170664630277,-1.30529053189662 7.22849164840873,-161.073616970529 82.2206336661268,-67.5145038757734 -35.7746544717669,21.0489096926685 89.1227828607373,-61.7061740478903 48.3839168539319,-159.983638009911 -76.0057441385649,12.0027342589498 -79.6486497899134,-22.895411026814 69.3316633034278,83.4530071329175 -79.3849004910195,36.6739819255125 32.7957202391222,-3.44487235402823 53.4242303426981,-138.384520136425 39.942951986252,29.378310627269 35.1839427431891,101.487615672794 -2.53521280313485)
34|LINESTRING(58.8240750659462 -42.8858755550347,-153.237360030733 85.1611294747994,-99.4731537872219 47.1169817093552,-119.124361086524 -25.363621473214,-148.497089191703 58.5098473235216,-118.126601208007 69.1618563414431,-138.308843435156 55.5700265110507,42.5700787578769 89.4947227895435,113.777081363595 69.8680463168385,135.178555092392 86.7809282517561,32.2021344423335 -17.1220018716882,37.3765616257442 -29.5147798288659,-72.5251873460867 -47.0003124450871)
35|LINESTRING(-68.6744812367556 -47.3056689909081,-110.308325197962 -15.9052908816019,-63.0555391269553 59.5940781616815,-62.0283989459361 66.4387115126266,160.325607831477 72.6560390486449,122.759592312155 -59.4641107599434,-123.637837452744 61.7029126823479,88.8832337991207 58.5371607925857,-41.9449890991518 32.6371613667927,94.6051913875695 43.4804879670859,-91.3091310811154 62.45812000601,135.994806423803 53.5981202295756,-78.8731365406363 87.7166641230255,-156.305003218697 -72.9071972379565,134.316214757848 67.1330921451271,140.975617479388 -68.7449958006913,-18.0013398678534 -12.5925183628656,174.572008665481 88.8982157908428,-2.33479825351139 26.065393055972,130.347162128619 83.3703948406407)
36|LINESTRING(28.2061490141579 10.2884161435851,77.2211560740375 43.2583656439394,-43.2291536879326 -27.2234668622919,-80.6460381327382 58.1441213847529,109.859079274507 -41.6139535792483,-94.4891307339314 71.5336206895316,123.323854511453 -9.80932311827829,3.61239180959629 -25.2359040085088,-146.368211505067 78.2983734451058,-168.54618241712 -52.414681498814)
37|LINESTRING(162.87893922164 8.26620046738761,7.67792932943166 -78.4321878170531,-134.184035846307 -69.9550320312991,80.273265987924 -25.3562320368059,-170.437698365145 4.12226165445936,-4.14732009840577 2.82774709568649)
38|LINESTRING(7.66740428899951 -0.041872599777264,-0.277414003296741 -19.1788218911479,-133.102027494776 20.6622980585212)
39|LINESTRING(143.275069492062 51.9201503493335,149.279081203532 -37.4560207235283,166.145604669771 -69.9347271058473,8.88818783483316 65.7832114946481,-61.5185517783104 -61.5428821767878,-5.91017674552688 -25.474054279157,-10.7722936097176 -27.3707466844711,-10.9723905332089 42.6684823057362,166.706783924455 23.6023324382737,-143.670913417224 18.5335633758751)
40|LINESTRING(147.72379907966 -36.083831356728,165.745695661735 -16.5202274812007,149.080390536255 60.2530872027475,79.8014454154076 -86.3895135694288,140.96875998235 -13.2078336802806,80.0163127893898 28.5401455643394,-35.9774271265216 -8.05618638374398,-87.0961582367921 -80.2710908323151,60.7913075975956 -8.91682537177019,-27.7061540954203 -12.809667755058,-104.962612740663 33.4549108574387,84.2354884230416 74.2795619607311,-6.63360240271672 35.9588026876384)
41|LINESTRING(-66.4904072691169 -66.4908630995259,94.1088805893452 38.3824772270332,72.166494787302 64.2511749902753)
42|LINESTRING(-128.931086096523 0.856969349167827,-161.83846068981 -44.3736459138884,-131.352547893878 41.3644103061988,-11.6665370861095 4.81572305179952,-35.9860226191081 -67.9000517249067,-165.703116105951 -39.5192358221672,141.578200095258 -88.1319821468163,-13.4668579868513 18.8302738368048,51.6664344319695 -51.9547523435641,131.002236932179 -61.5225677202343,-25.6696962139996 -87.2896546440514,-115.735413916959 64.8256134042128,175.628345717662 46.2568168747789,-152.369900292721 -41.9177682040331,-159.54213482902 66.6000204851478,-33.5311171701856 -77.9499007184364)
43|LINESTRING(-125.355867132457 -48.5597977730279,-31.6957721283922 63.7326740192759,-100.95458087223 -77.1384097186603)
44|LINESTRING(100.270345860904 83.5311774464715,173.312712091589 -47.9551085173918,-110.685463780975 -62.935138969723,-89.2155856003647 53.9572491996802)
45|LINESTRING(150.581000040786 -82.9008082964619,-73.8481301072744 -12.5196323499336,80.5179046970019 86.5334389966575,136.599221645386 82.6918842582463,14.7307549086455 83.1855854763436,-69.2106858460301 61.3400903511825,130.329435814787 -66.6576278537621,-135.508236743304 37.7446373424819,-174.615471178072 51.6212457125196,34.0588859295343 16.6354637523943,22.71573339132 -86.8382743226208,-85.9458615018093 4.04453681514973,-34.4609230410455 -25.547274604705,-77.6990715909227 -2.61009504400882,62.159659585511 -78.9566591368298,-44.9685186627573 54.3762610051484,21.0618715839408 -89.3702465383253)
46|LINESTRING(-112.771629247291 43.0091089645059,151.598476404111 46.6200295470196,-168.398877373035 34.1250726080121,143.34546702042 -51.3045558644339,147.880973900952 52.4468289025252,-142.977163104014 23.5303542698415,94.048015173975 58.1690460312213,-158.411670439 -65.43075381004,125.918625009938 -46.8338731035051,148.295981395002 16.0928945725846,148.260680179915 -77.1863617279989,-28.5967069255405 24.9442402219873,-120.047661550226 -4.74295502163287,173.749233582788 1.19715584218341,-51.3403997120334 80.3521801204774,118.628066483136 75.8768159011865,-167.369799160674 -61.9943791724457,-54.5666649219218 21.3032314470649,118.710935512634 44.1246605437046)
47|LINESTRING(105.769183824476 -83.1687029685231,54.3558099523349 -60.5811074770752,160.195309394661 -89.7667091929251,-49.7735988575957 81.2118971724906,-76.7313581821605 -52.0448234186291)
48|LINESTRING(85.331622982742 55.7550132866277,-173.24970676882 47.8945408828834,-178.534633448862 -14.9286886557135,-121.249053003163 -10.99944654212,0.534883194367382 -63.6042196827265,128.583865912457 49.509723763439,64.6512471170145 -15.1281640963717,178.758082054528 36.0626006977729,142.962761980139 -0.930902739806925,39.3926836879591 32.3306813372388,-100.759284219909 84.650777516778)
49|LINESTRING(9.83363737299413 77.3336755206225,-158.094949097532 -48.6373743398648,90.295946495626 10.8908398356969,-174.93490964735 -43.5072047168968,52.3977320686308 -30.3826984363024)
50|LINESTRING(-68.3333571232602 25.4734481959765,72.4511181187297 -18.5059269616997,51.4453689970274 37.3286494241448,122.377008437956 -73.5249869592866,-114.178889236935 -49.5538649993419,-28.7918428503671 -32.6855024681041,-24.2205504175628 -77.8501789891136,-143.504727206891 -18.5294568071765,-174.315588141073 -6.25079990350329,57.5432209596404 46.0168884547775,-66.9560029767935 -83.1068525666957,-147.034898909345 77.5281119726668,34.4217198963035 1.59033963226889,-33.8854798884726 -44.6368087194426,35.4927197082246 -2.05224077248388,94.5380020640847 -4.47784913200167,-116.487694278921 -37.9324944157922,-92.6790512688778 -31.7356808450128,-15.1521034357542 -16.493679318843,115.127842857545 32.2367266608018)
51|LINESTRING(38.2727930965555 -77.565862267335,-20.2137713851317 -78.1503599063127,126.71438283456 -62.3061527833374,-139.547674956013 -88.313198968161)
52|LINESTRING(51.643325467988 -85.1613201457971,-162.300910853086 -1.07131775294434,-10.1356786725124 29.5068854550021,75.6072828760254 72.2104050641566,80.7186631791769 -74.1836357797345,0.541614852202059 69.1475390803321,-144.849518230733 34.1670479397908,138.715199021149 -47.0962674263585,30.0680981636158 -38.7515383440379,118.286280873061 -23.2441800668802,88.3380166798669 20.5937528788769,102.646276597927 7.261367472844,27.5811487737629 65.4564735752351,130.403305104487 14.4373613210625,-68.7924814337292 -41.7440078030802,-10.3307071868694 4.21295108830421)
53|LINESTRING(44.5131133839169 -89.0042861669003,-79.1258768440869 -26.0134080871483,-142.310618609132 -79.0478663181765,-153.362141869006 -26.1552042018663,-39.1488696381481 27.4687399638412,-21.3735202232365 -78.4828677618213,30.119056028384 -6.77933758650376)
54|LINESTRING(-108.318220221453 27.8058753400595,95.3578825493365 -34.9546389264937,110.067347830017 -13.5545071991208,63.7660222007587 -59.2906298946319,-23.1026611244697 79.7429624804008,-79.5175270696292 -29.0735525808721,-25.0734948778016 -63.5795955594369,174.155448231607 -68.9826228266024,-30.8613814166135 -42.8995189795509)
55|LINESTRING(167.003060170027 16.1005813077197,-76.0041621069206 -49.0476431627807,-9.63405049038528 36.7042477792391,-41.4532399771866 3.44796821048583,-127.458952230799 -70.5428194043235,171.397633728238 89.3443820611835,72.96120642087 -74.6792173545438,-143.159264860209 40.732536030427,165.911880948244 -0.636558526460291,-164.486695422173 32.5298797740569,148.811803910778 22.8603099638995,25.1256378894112 -22.580668743151,-0.314227519562849 -56.9272320941217,91.9242467023764 -38.4872114012715,167.346100514855 3.34342965591908,94.4960083882853 25.3199860853561,44.0616448501939 81.3083498493172,-79.2923884643153 -18.5748465123223,-162.460633477671 -37.2199524995656,56.3005854010584 59.2696806328819)
56|LINESTRING(-54.9809497915406 -9.54882768642392,133.662920965372 -56.2962173478279,167.943019533996 -59.7152270015701,-172.868119892061 44.6262832741682,21.952188399754 -86.1608976871884,70.1556112230234 -46.5285273749633,-38.4085742900724 -76.5664923568411,-78.9283541541592 -82.0355883160126)
57|LINESTRING(53.3027330078562 73.2993012418424,72.5883661388607 61.6950365715699,-144.129151807735 -35.3718926728761,141.986344084007 -37.8319394676731,137.727707754747 32.2967794628308,87.6363462765315 -20.159144068248,-139.666752292738 29.5872373668828,-9.15750941150606 74.9258028128577,-99.4068233215694 -13.7834916854647)
58|LINESTRING(-103.345414775007 72.8386732955303,-22.8981019859124 -28.2240853306975,162.507891301979 66.8368643016953,-78.3714141288586 -89.2924342769071,-54.4984531109075 -28.3317790194329,14.6473009514965 87.6831575600606,152.200736430086 -89.3658884476542,-9.88402010142821 -45.6044026451382,61.3217391485507 47.0220673647,-160.774422688772 -44.2715550444815,154.443802705915 42.8803810032349,81.8402393175568 48.2395647784939,-104.756407642922 -23.1824058308715,59.351178325321 -23.1489927883077,-105.006724139382 13.2786241719009,8.86983374211965 3.65579934258065)
59|LINESTRING(-149.481516250934 22.6087140582938,93.6127124014067 -34.3882647357218,-167.171559008924 67.4418174206843,100.821451558111 -14.8799608570439,41.8350101361938 55.4235373896562,-39.1222297458003 -89.5772698386212,-16.0330243400062 -56.0899662868483,178.702684079316 84.9798175908396,154.415393239754 83.0848950036607,-177.323202899043 62.9717933167564,-73.6076145296749 -62.6634711416003,-122.309740346045 -49.3697603857301,-142.996974169842 62.8513213300186,-134.177087193065 1.96875608287321,-108.685283203458 16.432355214695,177.09634046828 80.0031349164036,-8.18957276238905 37.5399420785737,-38.0391059117372 -6.51985113461073,175.293898593455 -84.8400205867612)
60|LINESTRING(-141.729383859927 -1.83598930016302,-32.5013039074885 -2.26966436813498,107.275793308109 -58.0457070480077,-179.686255632407 31.6814363942986,-170.429152355893 85.2030426900083,89.2178629579313 2.15506536583447,-131.258553107158 -60.7126196239125,-92.6434048966674 -66.5974344043455,-168.565565973282 54.4910914057434,16.5666453674088 3.11262037502999,12.9554471443886 -66.2345319377005,6.82978445259366 32.9847494784447,10.5971264941952 33.7139796083105,46.4914416725183 7.67979029899251,-16.3900716479485 82.1166856216297,-96.2234354962614 39.0611259706419)
61|LINESTRING(34.3407386587222 -40.7559308202418,-40.5905843034466 -13.1476106334298,79.8812688331213 77.600640240154,-53.6665236042617 -0.435984374492691,95.7069236766284 -11.0808189405925,-137.425476232575 -56.170297210387,-58.481512412601 -2.28825724404523,68.040788954668 -35.5855453160259,4.71576295629745 79.1940794887216,-113.250960392942 -28.0036883669174,53.1348655337206 -82.2602563245457,97.5761074658126 -7.33395518805729,-156.896386307666 43.8389691925607)
62|LINESTRING(24.1236426435206 52.2084062521486,95.2590711755436 -23.0027080045998,-93.583463131752 -3.61980595370966,78.0528326445755 71.3252606164785,-1.02004718100019 -69.8633037933894,-148.989544879907 -72.2080630978762,-11.2430812031941 -34.784282010547,4.45293457671241 -29.7547776815215,-102.519301146461 56.9953392720089,-38.9581523272825 -78.1395116402403,-59.9259287983072 86.8498389686508,82.9031888112853 -55.2661664231319,-120.403028617345 28.9218637752879,-171.106711418397 55.6414747846368,109.591012843003 -58.4828170147873,-126.706975406329 -2.13398120676302,141.573236679695 -11.3889598127088,-144.052232589969 87.3034255844586)
128|LINESTRING(164.830663750702 4.63860314383872,121.975015380716 29.6798799356058)
63|LINESTRING(-117.455588894289 17.9280652491934,152.2340807638 56.0134740883018,67.8012607825872 62.1979631904983,123.033343591095 78.3575404603667,-118.824220087833 -83.5844580300154,77.2867148115981 -2.48690352108433,-149.980695274181 -71.6680166739983,-33.642563920657 29.5516855380854,96.4440243789926 -17.4480695640785,-30.7426223344638 19.9390196215098,-128.906083774118 -60.5701551696686,118.04892042902 21.6620931251672,-55.6054278908636 -45.8982182180996,58.2413929024389 73.6215316870375,22.0424079894576 -23.2565411591433)
64|LINESTRING(72.9403534662033 81.1674831404602,-57.1569831512763 87.4907337343181,77.3243473222648 -52.1784262724339,80.6238502360957 60.8747751674191,-89.0980641274761 -42.5075963345725,-77.7338042708369 83.9811381917046,128.262050230957 85.5018957377405,-63.0437745073012 -43.3062723631313)
65|LINESTRING(100.040710810771 20.9923798672059,-78.4768480043422 50.7487350048144,-168.621844662471 24.2507341517059,-56.0483618775501 56.163985593976,95.7551583723949 -81.4718590406557,-19.0040421280835 12.8766617473861,104.100124324719 -22.2223404939511)
66|LINESTRING(168.958655059275 -87.4206555104025,-151.910402969258 88.7086538318682,33.9398658622144 -4.19718306996039,137.779430983923 -80.726278047642,-96.6400720933342 -42.6874197137108,148.262000659174 -38.3696348915617,37.8026434623132 15.4177623286088,-137.975897676028 58.5614579928208,-103.182690994518 -42.1376768137737,-49.8048211187907 -76.8399544645751,58.1680278360227 83.3469324908676,107.824818866945 58.9678679162583,-162.39708592454 65.9715662034585,-91.5792134840038 -36.7931587728031,81.6885924806104 -83.220092243129,-108.749599950681 15.6940403906342,-1.2822907021183 56.2122637579386,-133.033666606272 78.3229825298873,7.95489033075455 -39.875816382058)
67|LINESTRING(-6.95824057243655 67.3206379982153,-167.723077255263 72.4890294270061,-2.91114776798949 70.9779959537121,-51.8672942840483 16.4792396713621,157.219024777214 -39.0568800350619,156.239637176079 50.8874983674791,-55.0411486031338 -14.6686593786808,-89.2738832897108 -83.7644326979118,-39.7189926693356 1.33749607484589,-166.792611910042 -68.5949695344415,119.030541243241 -1.58976610838579,-26.9013227713715 79.8314159081396,-156.390597132811 6.95394543787046,-80.071764156569 83.7140220491953,112.159675675575 0.758067488364986,3.44928870097462 -31.4656085597771)
